frame_path,mean_brightness,brightness_std,contrast,low_key_ratio,high_key_ratio,saturation_mean,saturation_std,hue_mean,hue_std,edge_density,center_brightness,vertical_symmetry,horizontal_symmetry,texture_contrast,texture_homogeneity,dark_regions_count,bright_regions_count
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_065313.png,54.18469766760743,46.11966407577234,0.8511566175671001,0.8305720485648863,0.04778941903189733,0.0,0.0,0.0,0.0,0.03324857553650354,17.71737379519677,0.8798455774023758,0.8429903187644939,12.73589626841564,0.021929274586226722,1,6
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_065354.png,54.447091831300924,46.22822011468087,0.8490484702655877,0.8296767666009904,0.047989110176260716,0.0,0.0,0.0,0.0,0.0363770701315299,18.893820890356253,0.8783739711337968,0.8412916127631094,12.707242666963046,0.021907954202423745,1,5
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_065717.png,58.376594200969166,49.07526821158019,0.8406668597103384,0.8120739922253581,0.058426300654986954,0.0,0.0,0.0,0.0,0.030872250918579265,11.57143285052453,0.8315246014269172,0.8326956529456663,13.228599503825741,0.020511527780518245,1,15
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_065935.png,54.34859750252942,53.55990759860317,0.9854883099340626,0.8321595931625753,0.07571289738537729,0.0,0.0,0.0,0.0,0.025753501251397838,24.906900660312054,0.8913076402614936,0.8729048352926558,11.104270576191324,0.01872580910679142,1,10
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_066555.png,94.62204124287769,66.17716774274783,0.6993842745681693,0.5500758826348581,0.1745167474306406,0.0,0.0,0.0,0.0,0.040447441290803555,33.548761249267784,0.772624014726504,0.7536392601664981,13.30091512896587,0.015063961830499201,8,11
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_067002.png,55.05164345811811,41.85187016830849,0.7602292586255922,0.8406065285691464,0.03768171894137068,0.0,0.0,0.0,0.0,0.027334389477607968,21.29557950370095,0.8697198529020214,0.902247425941994,9.449026102593098,0.023938078762646715,1,5
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_067170.png,68.239336492891,49.52421603533054,0.7257429293427488,0.692102880877576,0.04700063901166196,0.0,0.0,0.0,0.0,0.04628840726343256,9.927272485222858,0.8237556239813142,0.8344656995872528,12.58758675454351,0.02043202799514903,5,9
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_067350.png,59.825922573086956,44.27388458948009,0.7400451612156574,0.7919218275733532,0.04156571169923851,0.0,0.0,0.0,0.0,0.019849299749720432,8.505524788327392,0.8499088468658671,0.8685962312929858,8.935181565325333,0.02272712231445413,3,10
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_067520.png,69.60759691676873,52.99535978786196,0.7613444804752445,0.6936671281750892,0.06258320464348474,0.0,0.0,0.0,0.0,0.03818760317375792,27.588646227168653,0.8008518328253609,0.8475306428018782,12.406336982777015,0.018986420045537574,1,7
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_067588.png,55.62421121997976,39.11220506634507,0.7031507348724652,0.8154753980510144,0.023673385164279248,0.0,0.0,0.0,0.0,0.01845811811065552,6.422875951861123,0.858187206401811,0.8936602368728523,8.380356302606991,0.02580230974114056,1,11
